eval,current_sil,best_sil
203,0.37514516734331005,0.3782564429864372
204,0.3721367205314148,0.3782564429864372
205,0.38374373452601307,0.38374373452601307
206,0.38374373452601307,0.38374373452601307
207,0.38374373452601307,0.38374373452601307
208,0.38374373452601307,0.38374373452601307
209,0.3906214527423358,0.3906214527423358
210,0.3906214527423358,0.3906214527423358
211,0.3906214527423358,0.3906214527423358
212,0.3906214527423358,0.3906214527423358
213,0.3906214527423358,0.3906214527423358
214,0.3906214527423358,0.3906214527423358
215,0.3906214527423358,0.3906214527423358
216,0.3906214527423358,0.3906214527423358
217,0.3906214527423358,0.3906214527423358
218,0.3906214527423358,0.3906214527423358
219,0.3906214527423358,0.3906214527423358
220,0.39527328035858944,0.39527328035858944
221,0.39527328035858944,0.39527328035858944
222,0.39527328035858944,0.39527328035858944
223,0.39527328035858944,0.39527328035858944
224,0.38748555222682207,0.39527328035858944
225,0.38748555222682207,0.39527328035858944
226,0.38748555222682207,0.39527328035858944
227,0.38748555222682207,0.39527328035858944
228,0.38748555222682207,0.39527328035858944
229,0.38748555222682207,0.39527328035858944
230,0.38748555222682207,0.39527328035858944
231,0.38748555222682207,0.39527328035858944
232,0.38748555222682207,0.39527328035858944
233,0.3880186678932317,0.39527328035858944
234,0.3834256565262494,0.39527328035858944
235,0.3834256565262494,0.39527328035858944
236,0.3834256565262494,0.39527328035858944
237,0.38862640855412456,0.39527328035858944
238,0.38862640855412456,0.39527328035858944
239,0.38862640855412456,0.39527328035858944
240,0.38862640855412456,0.39527328035858944
241,0.38862640855412456,0.39527328035858944
242,0.38862640855412456,0.39527328035858944
243,0.38862640855412456,0.39527328035858944
244,0.38862640855412456,0.39527328035858944
245,0.38862640855412456,0.39527328035858944
246,0.38862640855412456,0.39527328035858944
247,0.38862640855412456,0.39527328035858944
248,0.38862640855412456,0.39527328035858944
249,0.38862640855412456,0.39527328035858944
250,0.38862640855412456,0.39527328035858944
251,0.38862640855412456,0.39527328035858944
252,0.38862640855412456,0.39527328035858944
253,0.38538183254971,0.39527328035858944
254,0.38538183254971,0.39527328035858944
255,0.38538183254971,0.39527328035858944
256,0.3843080219592152,0.39527328035858944
257,0.3843080219592152,0.39527328035858944
258,0.3843080219592152,0.39527328035858944
259,0.3843080219592152,0.39527328035858944
260,0.3928310359799954,0.39527328035858944
261,0.3955638088435103,0.3955638088435103
262,0.3955638088435103,0.3955638088435103
263,0.3955638088435103,0.3955638088435103
264,0.3955638088435103,0.3955638088435103
265,0.3955638088435103,0.3955638088435103
266,0.3955638088435103,0.3955638088435103
267,0.3955638088435103,0.3955638088435103
268,0.3955638088435103,0.3955638088435103
269,0.3955638088435103,0.3955638088435103
270,0.3955638088435103,0.3955638088435103
271,0.3955638088435103,0.3955638088435103
272,0.3955638088435103,0.3955638088435103
273,0.3955638088435103,0.3955638088435103
274,0.3955638088435103,0.3955638088435103
275,0.3955638088435103,0.3955638088435103
276,0.3955638088435103,0.3955638088435103
277,0.3955638088435103,0.3955638088435103
278,0.3955638088435103,0.3955638088435103
279,0.3955638088435103,0.3955638088435103
280,0.3955638088435103,0.3955638088435103
281,0.39780695670440724,0.39780695670440724
282,0.39780695670440724,0.39780695670440724
283,0.39780695670440724,0.39780695670440724
284,0.3955638088435103,0.39780695670440724
285,0.3955638088435103,0.39780695670440724
286,0.3955638088435103,0.39780695670440724
287,0.3955638088435103,0.39780695670440724
288,0.3955638088435103,0.39780695670440724
289,0.3955638088435103,0.39780695670440724
290,0.3955638088435103,0.39780695670440724
291,0.3955638088435103,0.39780695670440724
292,0.39456892445933217,0.39780695670440724
293,0.39456892445933217,0.39780695670440724
294,0.39456892445933217,0.39780695670440724
295,0.39456892445933217,0.39780695670440724
296,0.41122243056628005,0.41122243056628005
297,0.41122243056628005,0.41122243056628005
298,0.41122243056628005,0.41122243056628005
299,0.41122243056628005,0.41122243056628005
300,0.41122243056628005,0.41122243056628005
301,0.41122243056628005,0.41122243056628005
302,0.41122243056628005,0.41122243056628005
303,0.41122243056628005,0.41122243056628005
304,0.41122243056628005,0.41122243056628005
305,0.41122243056628005,0.41122243056628005
306,0.41122243056628005,0.41122243056628005
307,0.41122243056628005,0.41122243056628005
308,0.41122243056628005,0.41122243056628005
309,0.41122243056628005,0.41122243056628005
310,0.41122243056628005,0.41122243056628005
311,0.41122243056628005,0.41122243056628005
312,0.41122243056628005,0.41122243056628005
313,0.41122243056628005,0.41122243056628005
314,0.41122243056628005,0.41122243056628005
315,0.41122243056628005,0.41122243056628005
316,0.41122243056628005,0.41122243056628005
317,0.41122243056628005,0.41122243056628005
318,0.41122243056628005,0.41122243056628005
319,0.41122243056628005,0.41122243056628005
320,0.41122243056628005,0.41122243056628005
321,0.41122243056628005,0.41122243056628005
322,0.41122243056628005,0.41122243056628005
323,0.41122243056628005,0.41122243056628005
324,0.41122243056628005,0.41122243056628005
325,0.41122243056628005,0.41122243056628005
326,0.41122243056628005,0.41122243056628005
327,0.41122243056628005,0.41122243056628005
328,0.41122243056628005,0.41122243056628005
329,0.41122243056628005,0.41122243056628005
330,0.41122243056628005,0.41122243056628005
331,0.41122243056628005,0.41122243056628005
332,0.41122243056628005,0.41122243056628005
333,0.41122243056628005,0.41122243056628005
334,0.41122243056628005,0.41122243056628005
335,0.41122243056628005,0.41122243056628005
336,0.41122243056628005,0.41122243056628005
337,0.41122243056628005,0.41122243056628005
338,0.41122243056628005,0.41122243056628005
339,0.41122243056628005,0.41122243056628005
340,0.43493673385166903,0.43493673385166903
341,0.43493673385166903,0.43493673385166903
342,0.43493673385166903,0.43493673385166903
343,0.43493673385166903,0.43493673385166903
344,0.43493673385166903,0.43493673385166903
345,0.43493673385166903,0.43493673385166903
346,0.43493673385166903,0.43493673385166903
347,0.43493673385166903,0.43493673385166903
348,0.43493673385166903,0.43493673385166903
349,0.43493673385166903,0.43493673385166903
350,0.43493673385166903,0.43493673385166903
351,0.43493673385166903,0.43493673385166903
352,0.43493673385166903,0.43493673385166903
353,0.43493673385166903,0.43493673385166903
354,0.43493673385166903,0.43493673385166903
355,0.43493673385166903,0.43493673385166903
356,0.43493673385166903,0.43493673385166903
357,0.43493673385166903,0.43493673385166903
358,0.43493673385166903,0.43493673385166903
359,0.43493673385166903,0.43493673385166903
360,0.43493673385166903,0.43493673385166903
361,0.43493673385166903,0.43493673385166903
362,0.43493673385166903,0.43493673385166903
363,0.43493673385166903,0.43493673385166903
364,0.43493673385166903,0.43493673385166903
365,0.43493673385166903,0.43493673385166903
366,0.43493673385166903,0.43493673385166903
367,0.43493673385166903,0.43493673385166903
368,0.43493673385166903,0.43493673385166903
369,0.43493673385166903,0.43493673385166903
370,0.43493673385166903,0.43493673385166903
371,0.43493673385166903,0.43493673385166903
372,0.43493673385166903,0.43493673385166903
373,0.43493673385166903,0.43493673385166903
374,0.43469375964975576,0.43493673385166903
375,0.43469375964975576,0.43493673385166903
376,0.43469375964975576,0.43493673385166903
377,0.43469375964975576,0.43493673385166903
378,0.43469375964975576,0.43493673385166903
379,0.43469375964975576,0.43493673385166903
380,0.43469375964975576,0.43493673385166903
381,0.43469375964975576,0.43493673385166903
382,0.43469375964975576,0.43493673385166903
383,0.43469375964975576,0.43493673385166903
384,0.43469375964975576,0.43493673385166903
385,0.43469375964975576,0.43493673385166903
386,0.43469375964975576,0.43493673385166903
387,0.43469375964975576,0.43493673385166903
388,0.43469375964975576,0.43493673385166903
389,0.43469375964975576,0.43493673385166903
390,0.43469375964975576,0.43493673385166903
391,0.43469375964975576,0.43493673385166903
392,0.43469375964975576,0.43493673385166903
393,0.43469375964975576,0.43493673385166903
394,0.43469375964975576,0.43493673385166903
395,0.43469375964975576,0.43493673385166903
396,0.43469375964975576,0.43493673385166903
397,0.43469375964975576,0.43493673385166903
398,0.43469375964975576,0.43493673385166903
399,0.43469375964975576,0.43493673385166903
400,0.43469375964975576,0.43493673385166903
