"ID","n_points","AIC_quad","BIC_quad","AIC_cubic","BIC_cubic","AIC_logistic","BIC_logistic","converged_logistic","N0_logistic","Nmax_logistic","rmax_logistic","AIC_gompertz","BIC_gompertz","converged_gompertz","N0_gompertz","Nmax_gompertz","rmax_gompertz","tlag_gompertz","best_AIC","best_BIC","Species","Temp","Medium","PopBio_units"
71,15,70.7244053508501,73.556606155259,68.6915451072209,72.2317961127319,38.6615959526646,41.4937967570735,TRUE,-11.4318562469632,-1.95167133329099,1.52346163933245,31.4470224632111,34.9872734687221,TRUE,-12.2196917399707,-1.73295521608092,1.85670922700449,0,"Gompertz","Gompertz","Bacillus.pumilus",35,"TSB","OD_595"
72,17,45.7338730850697,49.0667264612945,37.9702577656841,42.1363244859651,NA,NA,FALSE,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,"Cubic","Cubic","Clavibacter.michiganensis",35,"TSB","OD_595"
73,17,40.3273923771002,43.6602457533251,33.7035407562152,37.8696074764962,-6.42072316422826,-3.0878697880034,TRUE,-4.84619117954108,-1.77540889041011,0.383412329513872,2.24178885138398,6.40785557166506,TRUE,-5.06481246979954,-1.80654614922915,0.397338530721921,0,"Logistic","Logistic","Pseudomonas.fluorescens.1",35,"TSB","OD_595"
74,15,27.7756976153137,30.6078984197225,20.340891525588,23.8811425310991,-9.11106088989208,-6.27886008548324,TRUE,-4.01862351833799,-1.50556760977788,0.348414350845785,-6.08840469548803,-2.54815368997698,TRUE,-3.97712797225127,-1.50668744639742,0.277257365490127,0,"Logistic","Logistic","Pseudomonas.fluorescens.2",35,"TSB","OD_595"
75,16,36.7575084714066,39.8478633603658,31.7225468764987,35.5854904876976,-9.24324150701383,-6.15288661805471,TRUE,-3.98343069281197,-1.04352707941737,0.360344679660795,-3.82928587639216,0.0336577348067504,TRUE,-4.09404535989784,-1.04743541196122,0.336382840755787,0,"Logistic","Logistic","Acinetobacter.clacoaceticus.1",35,"TSB","OD_595"
76,16,37.3518191596794,40.4421740486386,30.9964084782571,34.859352089456,27.7546848411648,30.845039730124,TRUE,-4.23632263212872,-1.52536533794948,0.419699500561753,30.2978896820406,34.1608332932395,TRUE,-4.27685276927398,-1.52957592479492,0.364865513104134,0,"Logistic","Logistic","Acinetobacter.clacoaceticus.2",35,"TSB","OD_595"
77,15,24.6384661196581,27.4706669240669,15.3763040172749,18.9165550227859,-21.1227178464151,-18.2905170420063,TRUE,-3.90187234107058,-1.59473683056703,0.277578585859233,-12.2683274610414,-8.72807645553031,TRUE,-3.96651597385801,-1.60033407728853,0.23184889005031,0,"Logistic","Logistic","Stenotrophomonas.maltophilia.1",35,"TSB","OD_595"
78,16,25.3243125145358,28.4146674034949,14.0729899975574,17.9359336087563,-15.3152587722609,-12.2249038833018,TRUE,-3.91160624538421,-1.8223797560638,0.274205276398165,-11.5177564188712,-7.65481280767232,TRUE,-3.92084460106009,-1.82769664661081,0.210408527952565,0,"Logistic","Logistic","Stenotrophomonas.maltophilia.2",35,"TSB","OD_595"
79,18,59.7160633008413,63.277550332426,57.7285941735422,62.1804529630231,-22.6495658669742,-19.0880788353896,TRUE,-3.85849046150499,-0.0764151948968671,1.5611035100557,-36.4086967140702,-31.9568379245894,TRUE,-3.75200339151652,-0.0821956831775454,1.74422422339838,0.262016647214177,"Gompertz","Gompertz","Klebsiella.pneumonia",35,"TSB","OD_595"
80,18,63.49829721094,67.0597842425246,58.3883074729964,62.8401662624772,17.1949293668371,20.7564163984218,TRUE,-4.46364697531344,-0.431096385522356,0.924153915070026,16.517628253909,20.9694870433898,TRUE,-4.03838181620446,-0.450923927984704,1.1354973194076,0.986471634228971,"Gompertz","Logistic","Dickeya.zeae",35,"TSB","OD_595"
81,16,33.7980060940531,36.8883609830122,26.9143463414164,30.7772899526153,27.533569415517,30.6239243044761,TRUE,-4.03076002184596,-1.5215234416482,0.375566339753616,29.8115202797963,33.6744638909952,TRUE,-4.0495218112199,-1.52652536494175,0.3123485870758,0,"Cubic","Logistic","Pectobacterium.carotovorum.subsp..Carotovorum.Pcc2",35,"TSB","OD_595"
82,17,62.1390342594146,65.4718876356395,56.1057179713642,60.2717846916453,22.4708304936749,25.8036838698998,TRUE,-5.05988929532109,-0.777686855423505,0.689342725596949,19.5126018888865,23.6786686091675,TRUE,-4.11264641613316,-0.816545512241555,1.29576153814116,3.29852623424971,"Gompertz","Gompertz","Pantoea.agglomerans..RDA.R.",35,"TSB","OD_595"
83,18,58.4883269932657,62.0498140248504,52.7000578981531,57.1519166876339,35.583068224808,39.1445552563926,TRUE,-3.94134873800434,-0.665082646746766,0.797974655901666,33.5770402879036,38.0288990773844,TRUE,-3.28999031724003,-0.687691641130108,1.25707629110721,1.94475590547847,"Gompertz","Gompertz","Dickeya.zeae..RDA.R.",35,"TSB","OD_595"
84,15,29.0446284637885,31.8768292681974,23.5037525351992,27.0440035407103,-10.292029168391,-7.45982836398218,TRUE,-4.55526813733578,-2.19103275772889,0.425985868910846,-8.0888894278123,-4.54863842230125,TRUE,-4.55487715961362,-2.19511548152847,0.340871304905159,0,"Logistic","Logistic","Acinetobacter.clacoaceticus..RDA.R.",35,"TSB","OD_595"
85,15,35.2361497419897,38.0683505463985,28.2875447544768,31.8277957599878,3.16877499244904,6.00097579685788,TRUE,-5.03693992385219,-2.10570429463159,0.381704912622314,7.42880553266623,10.9690565381773,TRUE,-5.16998133914183,-2.11929909771658,0.368517532571783,0,"Logistic","Logistic","Stenotrophomonas.maltophilia..RDA.R.",35,"TSB","OD_595"
86,18,55.8874960310214,59.448983062606,53.3715876480933,57.8234464375742,-8.05786263157871,-4.49637559999406,TRUE,-3.57817673255493,-0.101905760938403,1.1638741935274,-41.7655643204333,-37.3137055309525,TRUE,-3.27682996016967,-0.127536542530705,1.51885476756219,0.698132766573586,"Gompertz","Gompertz","Klebsiella.pneumonia..RDA.R.",35,"TSB","OD_595"
87,17,45.9381237843636,49.2709771605885,40.7111315677849,44.877198288066,11.8381425724528,15.1709959486777,TRUE,-5.04921178927027,-1.23883772678653,0.448545608016056,13.6642323235817,17.8302990438628,TRUE,-5.273734820182,-1.25318946711365,0.481094003772859,0,"Logistic","Logistic","Bacillus.pumilus..RDA.R.",35,"TSB","OD_595"
88,17,44.6306972902132,47.963550666438,37.2293597334108,41.3954264536919,-18.9297081272856,-15.5968547510608,TRUE,-4.03229550596966,-0.585820638339307,0.436954258271597,-15.9055424045185,-11.7394756842374,TRUE,-4.14193014382616,-0.588655238669589,0.428941418666491,0,"Logistic","Logistic","Clavibacter.michiganensis..RDA.R.",35,"TSB","OD_595"
89,11,32.6932955638088,34.2848766550023,32.6714509107351,34.660927274727,31.7925502506228,33.3841313418163,TRUE,5.63577185064101,9.97487591569201,0.00733857120638953,24.6717690491814,26.6612454131733,TRUE,6.05986524347911,9.71738773943939,0.0185098819763561,197.045831997295,"Gompertz","Gompertz","Tetraselmis tetrahele",5,"ESAW","N"
90,11,31.625459944447,33.2170410356405,32.4000803541851,34.389556718177,30.747522571572,32.3391036627655,TRUE,5.60810722629413,9.96723462691836,0.0075373883478004,25.6360110359727,27.6254873999646,TRUE,6.18900894791316,9.6741807603061,0.0291841322382191,237.218906431531,"Gompertz","Gompertz","Tetraselmis tetrahele",5,"ESAW","N"
91,11,18.3699139243606,19.9614950155541,17.9989211146746,19.9883974786664,17.5103322376924,19.1019133288859,TRUE,6.71509371232004,10.1508389988453,0.00531231942429054,11.6368152273226,13.6262915913145,TRUE,7.06898241005871,9.82700741887539,0.00954540357846299,186.691592232321,"Gompertz","Gompertz","Tetraselmis tetrahele",5,"ESAW","N"
92,11,32.9863558029392,34.5779368941327,34.8808078766386,36.8702842406305,32.7778217687408,34.3694028599343,TRUE,6.02351190445672,10.0774437592947,0.0076019840433596,34.2211309279905,36.2106072919824,TRUE,6.23487854297552,10.0314531293242,0.00893323802484008,75.8968577262477,"Logistic","Logistic","Tetraselmis tetrahele",5,"ESAW","N"
93,9,4.7825262203505,5.57142452969538,6.63761356414747,7.62373645082857,4.40482302962098,5.19372133896585,TRUE,6.39783870204094,9.82631809473493,0.00729864564999273,8.03519653473123,9.02131942141233,TRUE,6.1463117994267,9.85968594802443,0.0074832578802535,0,"Logistic","Logistic","Tetraselmis tetrahele",5,"ESAW","N"
94,11,22.3894135456278,23.9809946368213,23.608861211272,25.5983375752639,20.6962810343963,22.2878621255898,TRUE,6.33986201914339,9.89061931449427,0.0105822912728764,17.9043296014964,19.8938059654882,TRUE,6.57982237695171,9.79335273387549,0.0161351665989709,88.4863509749654,"Gompertz","Gompertz","Tetraselmis tetrahele",8,"ESAW","N"
95,10,6.49411815685578,7.70445852883196,-4.82584502143204,-3.31291955646181,-7.54946452397589,-6.3391241519997,TRUE,6.63226325783161,9.9763066963226,0.0112010944087654,-5.23604010979224,-3.72311464482201,TRUE,6.59998179978951,9.98818843914074,0.0103954518268143,0,"Logistic","Logistic","Tetraselmis tetrahele",8,"ESAW","N"
96,11,19.8683633323522,21.4599444235457,19.8937920554905,21.8832684194824,16.9860828147345,18.577663905928,TRUE,6.51964311845832,9.86005748758477,0.00971444950987931,12.4605751213266,14.4500514853185,TRUE,6.81703504691692,9.77124065473003,0.0147311280284908,102.953187017181,"Gompertz","Gompertz","Tetraselmis tetrahele",8,"ESAW","N"
97,11,26.0831534509637,27.6747345421572,28.029640082754,30.0191164467458,25.0098089191522,26.6013900103457,TRUE,5.98734665631637,9.89930119806107,0.0102577875521354,20.0756276342236,22.0651039982154,TRUE,6.33634330588903,9.79233374601982,0.0183997808046533,121.360363632218,"Gompertz","Gompertz","Tetraselmis tetrahele",8,"ESAW","N"
98,11,30.9778533249132,32.5694344161067,31.9130941332113,33.9025704972031,28.847531099961,30.4391121911545,TRUE,5.83410466837855,9.89288240055528,0.0130956261727191,23.1828839102889,25.1723602742808,TRUE,6.14913014418448,9.76426302521805,0.0289618262325809,110.583066086647,"Gompertz","Gompertz","Tetraselmis tetrahele",8,"ESAW","N"
99,12,22.6604653895027,24.6000919886547,11.8757084442006,14.3002416931406,4.02924837331733,5.96887497246933,TRUE,6.56775254060997,9.82214349629311,0.0185589978592919,-9.21087804069769,-6.78634479175768,TRUE,7.08178662035068,9.79539756310255,0.0253887492813623,67.6319582305597,"Gompertz","Gompertz","Tetraselmis tetrahele",16,"ESAW","N"
100,12,26.7613027928051,28.7009293919571,23.5996234990459,26.0241567479859,19.9444701136153,21.8840967127673,TRUE,6.34537133755711,9.73924279608912,0.0154352564664591,3.52144136835178,5.94597461729178,TRUE,6.90766766222557,9.69208035939248,0.267511770756999,172.73896131381,"Gompertz","Gompertz","Tetraselmis tetrahele",16,"ESAW","N"
101,13,21.605754310226,23.8655517400721,14.5910449006813,17.415791687989,9.49053442039636,11.7503318502425,TRUE,6.57998379238979,9.76766687942476,0.0169249888671728,-5.88296893371476,-3.05822214640708,TRUE,7.14893447522792,9.73915608717625,0.0265703302535121,90.4445637201413,"Gompertz","Gompertz","Tetraselmis tetrahele",16,"ESAW","N"
102,13,28.8352735005609,31.0950709304071,22.9980064925843,25.822753279892,18.1827596529405,20.4425570827867,TRUE,5.96586848625026,9.84865296080331,0.017176112573932,-7.13205010863451,-4.30730332132683,TRUE,6.84266689978012,9.80665984387645,0.229405841417641,186.856251886152,"Gompertz","Gompertz","Tetraselmis tetrahele",16,"ESAW","N"
103,13,21.921996885723,24.1817943155691,9.91491909763318,12.7396658849409,1.02635170747944,3.28614913732559,TRUE,6.48279065328625,9.79419144849402,0.0182704428100468,-16.9519807360219,-14.1272339487142,TRUE,7.04285193955375,9.77221299181778,0.0240514959254521,70.23914508065,"Gompertz","Gompertz","Tetraselmis tetrahele",16,"ESAW","N"
104,13,19.8820563166263,22.1418537464724,19.6190620141612,22.4438088014689,15.3883171670157,17.6481145968619,TRUE,6.47263345902618,9.15482841295059,0.0461179553265339,17.3798244696483,20.204571256956,TRUE,6.52697707488121,9.15567760403001,0.0377284323688515,0,"Logistic","Logistic","Tetraselmis tetrahele",25,"ESAW","N"
105,13,17.0663592181583,19.3261566480045,17.4072522274137,20.2319990147214,15.4427820050654,17.7025794349115,TRUE,6.65900148586983,9.03209182792214,0.0396924950568337,20.6315142569433,23.456261044251,TRUE,7.55963168261778,9.26656431911273,0.00441286117296109,0,"Logistic","Logistic","Tetraselmis tetrahele",25,"ESAW","N"
106,13,16.9330170338367,19.1928144636828,17.236724672221,20.0614714595287,8.72085349780237,10.9806509276485,TRUE,6.51572508297276,9.12059221556463,0.0435014724197661,10.6952392312561,13.5199860185638,TRUE,6.57431221733789,9.12183068549076,0.0346452443959358,0,"Logistic","Logistic","Tetraselmis tetrahele",25,"ESAW","N"
107,15,21.427406883291,24.2596076876998,20.4917212409339,24.0319722464449,14.2980804748705,17.1302812792794,TRUE,5.75642859597924,9.23633107240295,0.0431267787814387,16.0543863879521,19.5946373934632,TRUE,5.75700016028591,9.24264105714016,0.0387952479282686,0,"Logistic","Logistic","Tetraselmis tetrahele",25,"ESAW","N"
108,12,16.8416790616354,18.7813056607874,14.9160102016834,17.3405434506234,3.3704631984369,5.3100897975889,TRUE,6.83283195036862,9.27411317575343,0.0327135888807575,5.32693226812393,7.75146551706393,TRUE,6.80513356357998,9.27567541543425,0.026379109232242,0,"Logistic","Logistic","Tetraselmis tetrahele",25,"ESAW","N"
109,11,32.9593013186579,34.5508824098514,34.0199702961623,36.0094466601542,32.9874451518824,34.5790262430758,TRUE,5.89734093322314,8.2077892674715,0.00624674905455643,31.6256642590385,33.6151406230304,TRUE,5.86820569951191,7.93759161192828,0.0190085833060523,127.549667946199,"Gompertz","Gompertz","Tetraselmis tetrahele",32,"ESAW","N"
110,11,38.2912456563605,39.882826747554,38.428779496407,40.4182558603989,38.2415098540784,39.8330909452719,TRUE,6.01347621430492,9.14590965806694,0.00362180792837366,32.4172285889453,34.4067049529371,TRUE,6.02118773672242,8.1147281575351,0.0375784659926038,254.485351813506,"Gompertz","Gompertz","Tetraselmis tetrahele",32,"ESAW","N"
111,11,34.2673128300277,35.8588939212212,34.6653066692616,36.6547830332535,34.0594735005148,35.6510545917083,TRUE,5.67435022082517,8.58541700817379,0.00694970479790467,28.7276152876016,30.7170916515935,TRUE,5.90398950620768,8.31196498063273,0.222214733892962,240.822619423971,"Gompertz","Gompertz","Tetraselmis tetrahele",32,"ESAW","N"
112,12,36.5592221957047,38.4988487948567,36.510982462624,38.935515711564,36.1565533281333,38.0961799272853,TRUE,5.59831820420608,8.71905684892294,0.00535111408543985,26.9988152313763,29.4233484803163,TRUE,5.87579199555288,8.290864449482,0.0594208943391677,273.534251908389,"Gompertz","Gompertz","Tetraselmis tetrahele",32,"ESAW","N"
113,12,29.7651715233139,31.7047981224659,27.126891593215,29.551424842155,29.5699652795545,31.5095918787065,TRUE,6.41340350459924,8.75345498951969,0.00346408796258187,22.7111370829628,25.1356703319028,TRUE,6.58111334308565,8.24017075867608,0.0173479723607096,276.522237474412,"Gompertz","Gompertz","Tetraselmis tetrahele",32,"ESAW","N"
114,9,9.48693340094287,10.2758317102877,-6.93430898231447,-5.94818609563337,6.96980116391669,7.75869947326157,TRUE,-2.02693067176148,7.54602473948375,0.0167506544423627,-2.59880662133231,-1.61268373465121,TRUE,-0.123050102220349,8.15896082070967,0.0198392633530609,148.327704354101,"Cubic","Cubic","Staphylococcus spp.",2,"Raw Chicken Breast","CFU"
115,8,19.5807863404861,19.8985525072055,15.5007051710289,15.8979128794281,16.7447882829379,17.0625544496573,TRUE,-1.63752423473459,5.82418053391305,0.01723240115095,6.73010590784436,7.12731361624354,TRUE,0.13863367165462,5.72636967689425,0.0256574586294807,158.678858401693,"Gompertz","Gompertz","Staphylococcus spp.",4,"Raw Chicken Breast","CFU"
116,14,35.4352646464143,37.9914939648754,18.7976192081391,21.9929058562154,28.4669669328472,31.0231962513083,TRUE,-1.06646774533926,7.45389926401457,0.0359363500073866,7.94646796724067,11.141754615317,TRUE,-0.00475816055453672,7.45612451061408,0.0545822289707633,64.5114111234556,"Gompertz","Gompertz","Staphylococcus spp.",7,"Raw Chicken Breast","CFU"
117,11,28.2826066741486,29.8741877653421,14.9127173403179,16.9021937043098,22.7618024559834,24.3533835471769,TRUE,-1.80055528957253,7.58874839979804,0.0624278919879154,0.591206852176104,2.58068321616796,TRUE,0.00018434760057907,7.66858747653795,0.0932265144627641,49.1808219656457,"Gompertz","Gompertz","Staphylococcus spp.",10,"Raw Chicken Breast","CFU"
118,9,16.6338179213633,17.4227162307082,15.8894418732153,16.8755647598964,14.8300715165125,15.6189698258573,TRUE,-1.39782444615285,7.00520201035109,0.0887629931044304,9.25755714542782,10.2436800321089,TRUE,1.28062267189102,6.94041450943038,0.117644896787236,37.4437987130734,"Gompertz","Gompertz","Staphylococcus spp.",15,"Raw Chicken Breast","CFU"
119,9,13.5511089805328,14.3400072898777,3.40355700488108,4.38967989156218,10.6844593412564,11.4733576506012,TRUE,-0.278903130579055,7.36165656324329,0.149243231807844,-0.284055125399121,0.702067761281977,TRUE,1.2312744172827,7.25452745546323,0.199205261768314,15.1576352759843,"Gompertz","Gompertz","Staphylococcus spp.",20,"Raw Chicken Breast","CFU"
120,10,8.03712164180592,9.24746201378211,-0.51623879192881,0.99668667304142,5.92624723366797,7.13658760564416,TRUE,-1.19187060681354,7.37695035490501,0.0143414648181118,-0.936336026941477,0.576589438028753,TRUE,-0.42497246397429,7.95560230557438,0.0166152087465921,87.5366852092435,"Gompertz","Gompertz","Staphylococcus spp.",2,"Salted Chicken Breast","CFU"
121,6,-0.273612259590667,-1.10657438267845,-0.310583876919196,-1.35178653077892,2.22160010152443,1.38863797843665,TRUE,-2.06982594444172,6.07422709262691,0.0221824195421489,5.80942632853724,4.76822367467752,TRUE,-0.35737043005731,6.33006623193628,0.0245631939351728,88.4527383546605,"Cubic","Cubic","Staphylococcus spp.",4,"Salted Chicken Breast","CFU"
122,14,34.0967193699566,36.6529486884176,12.0151170911114,15.2104037391877,29.7012599397329,32.2574892581939,TRUE,-1.06355060841058,7.67566619455842,0.0306130395794588,3.65071095779126,6.84599760586755,TRUE,-0.0409165973442825,7.56265868959455,0.0464090915734601,72.9580966882279,"Gompertz","Gompertz","Staphylococcus spp.",7,"Salted Chicken Breast","CFU"
123,13,9.73428893644569,11.9940863662918,-0.511006911289037,2.31373987601865,-2.40398174080861,-0.14418431096246,TRUE,-0.606791319368675,7.48863575118331,0.0576361298290558,9.59304152992508,12.4177883172328,TRUE,-0.428223105671225,8.0630800448882,0.0631262867745287,8.32458219623035,"Logistic","Logistic","Staphylococcus spp.",10,"Salted Chicken Breast","CFU"
124,12,18.478741835955,20.418368435107,-7.35565671012333,-4.93112346118333,11.069515710164,13.009142309316,TRUE,-0.310779234547542,8.17658510345652,0.0793180192337546,3.26338591765782,5.68791916659782,TRUE,1.01942698614025,8.64222628387156,0.0954468885993238,24.3935430214155,"Cubic","Cubic","Staphylococcus spp.",15,"Salted Chicken Breast","CFU"
125,9,10.6141316603555,11.4030299697003,8.260033193829,9.2461560805101,10.4874662518782,11.2763645612231,TRUE,-0.586812012489222,9.56780345341947,0.139289488973887,6.54403749162492,7.53016037830601,TRUE,0.486079965490746,9.31118994169881,0.169281925585946,12.3877066868107,"Gompertz","Gompertz","Staphylococcus spp.",20,"Salted Chicken Breast","CFU"
126,10,21.353838374255,22.5641787462312,19.5977070481134,21.1106325130836,19.9188748748767,21.1292152468529,TRUE,-1.33463351135115,3.22520471373551,0.0130065662745093,-2.79912869070319,-1.28620322573296,TRUE,0.0891704416761839,3.05994280021142,0.0287654098695915,191.986460301266,"Gompertz","Gompertz","Staphylococcus spp.",2,"Cooked Chicken Breast","CFU"
127,7,7.4683449817844,7.25198557800566,9.24639852961035,8.97594927488691,2.29777369703131,2.08141429325256,TRUE,-3.71351607407509,5.63243374280891,0.0275502801940425,2.37603022476541,2.10558097004198,TRUE,0.54082767001259,5.62854346299306,0.0363105047982411,180.525557508703,"Logistic","Logistic","Staphylococcus spp.",4,"Cooked Chicken Breast","CFU"
128,14,30.3509763425779,32.9072056610389,4.25204226325689,7.44732891133318,NA,NA,FALSE,NA,NA,NA,-8.67157988194643,-5.47629323387014,TRUE,0.016671649703847,6.42326670653978,0.0356367738353421,131.177298984611,"Gompertz","Gompertz","Staphylococcus spp.",7,"Cooked Chicken Breast","CFU"
129,12,9.38277199213729,11.3223985912893,11.1525001770537,13.5770334259937,10.2089292143654,12.1485558135174,TRUE,-1.48812035213624,5.97170561431966,0.0553501087742874,8.16373761675279,10.5882708656928,TRUE,-0.899218303158345,6.36060706971227,0.0602727911097815,15.1074714951114,"Gompertz","Gompertz","Staphylococcus spp.",10,"Cooked Chicken Breast","CFU"
130,11,-0.551678268762913,1.03990282243057,0.378430828111709,2.36790719210356,1.14582795718231,2.73740904837579,TRUE,-1.72083060090368,7.37145920879938,0.0980460046461728,0.351263559523852,2.34073992351571,TRUE,-1.64214113491335,8.22182151098577,0.108218564021426,4.07475844948846,"Quadratic","Quadratic","Staphylococcus spp.",15,"Cooked Chicken Breast","CFU"
131,9,2.28726633830566,3.07616464765054,0.470177898432336,1.45630078511343,-0.243540295623472,0.545358013721406,TRUE,-0.927330644921683,8.38407783396626,0.152916107506943,0.109936218829642,1.09605910551074,TRUE,-0.9692426204684,10.2766546437428,0.163611763217243,1.76026529923697,"Logistic","Logistic","Staphylococcus spp.",20,"Cooked Chicken Breast","CFU"
132,11,23.1361920178301,24.7277731090236,24.6880293990817,26.6775057630735,19.1602388614065,20.7518199526,TRUE,-1.81508262531855,6.13088846712762,0.0245626183366049,5.9240982842385,7.91357464823036,TRUE,-0.0180766811454379,6.07962260771342,0.0370998997111136,114.014838402375,"Gompertz","Gompertz","Pseudomonas spp.",2,"Raw Chicken Breast","CFU"
133,7,14.5501773054528,14.3338179016741,16.341527859798,16.0710786050746,12.9245067985154,12.7081473947366,TRUE,-2.04960770241437,7.05175374208237,0.0299954061308896,6.16190556756373,5.8914563128403,TRUE,0.252060328975916,7.07009132565305,0.042885769545181,109.890108236585,"Gompertz","Gompertz","Pseudomonas spp.",4,"Raw Chicken Breast","CFU"
134,11,30.2167762868043,31.8083573779978,1.66274981824818,3.65222618224004,26.9660149258224,28.5575960170158,TRUE,-0.966819374416381,6.73751457970337,0.0280125290791723,5.69193378667015,7.681410150662,TRUE,-0.0092389415973835,6.49497775677654,0.0488129640847995,88.3174717303933,"Cubic","Cubic","Pseudomonas spp.",7,"Raw Chicken Breast","CFU"
135,13,25.1595382382087,27.4193356680548,18.0055744314229,20.8303212187306,17.6001563835381,19.8599538133842,TRUE,-1.41384179337807,7.50712109384095,0.0658828874132411,1.06922606909083,3.89397285639852,TRUE,-0.173164966387232,7.62801080730304,0.0882805412168948,33.1398993324071,"Gompertz","Gompertz","Pseudomonas spp.",10,"Raw Chicken Breast","CFU"
136,12,14.4831795609088,16.4228061600608,10.2034637706429,12.6279970195829,8.90170931717061,10.8413359163226,TRUE,-0.536291505659879,8.65021513686374,0.0959359384436116,10.9835261672651,13.4080594162051,TRUE,-0.396395391179202,9.43891963337533,0.108418622545663,5.8900166153602,"Logistic","Logistic","Pseudomonas spp.",15,"Raw Chicken Breast","CFU"
137,9,8.90185515201058,9.69075346135546,2.29241719770927,3.27854008439037,3.99965610773622,4.78855441708109,TRUE,-0.474208555073414,8.51189778632006,0.160764765968884,-3.83086543340279,-2.84474254672169,TRUE,0.364972651883982,9.18109380579006,0.188240373585928,8.75068054703048,"Gompertz","Gompertz","Pseudomonas spp.",20,"Raw Chicken Breast","CFU"
138,11,29.061681512255,30.6532626034485,28.7141386162434,30.7036149802353,25.2089446404845,26.800525731678,TRUE,-0.995063702514571,5.88211687456794,0.0190019632002977,-9.64439470401984,-7.65491834002799,TRUE,0.165989233794167,5.74819611269354,0.0372414713127052,138.838893890875,"Gompertz","Gompertz","Pseudomonas spp.",2,"Salted Chicken Breast","CFU"
139,7,15.8214341089396,15.6050747051609,16.3075806519529,16.0371313972294,14.3675367663756,14.1511773625968,TRUE,-2.29579089770109,5.01223158436303,0.02600454112248,5.63564933407511,5.36520007935168,TRUE,0.0580212899593138,4.96723743490554,0.0416756124251077,133.348850672511,"Gompertz","Gompertz","Pseudomonas spp.",4,"Salted Chicken Breast","CFU"
140,12,30.8088751898916,32.7485017890436,-6.43206429686234,-4.00753104792233,27.9966837697732,29.9363103689252,TRUE,-1.07633096713449,5.97467367525396,0.0248508532665783,-2.10087272225544,0.323660526684558,TRUE,0.18724019877068,5.61354453726156,0.0440094832183104,101.844466322157,"Cubic","Cubic","Pseudomonas spp.",7,"Salted Chicken Breast","CFU"
141,13,26.3279636953873,28.5877611252334,19.2648114520021,22.0895582393098,19.3975194327161,21.6573168625622,TRUE,-1.39320579017513,6.16510918708654,0.0600366425664893,-2.09843251552097,0.726314271786718,TRUE,0.0196800749524424,6.14053747190339,0.0859950631773982,39.5154617276093,"Gompertz","Gompertz","Pseudomonas spp.",10,"Salted Chicken Breast","CFU"
142,12,-2.01892025383588,-0.0792936546838785,-5.61872713158244,-3.19419388264244,-5.61352382396733,-3.67389722481533,TRUE,-0.301684281756747,7.03805136336984,0.0774603948249876,-7.34697660134925,-4.92244335240925,TRUE,-0.610582204499865,7.69809275544339,0.0856052256158105,0,"Gompertz","Gompertz","Pseudomonas spp.",15,"Salted Chicken Breast","CFU"
143,8,-1.80246767129506,-1.48470150457572,-13.897120714132,-13.4999130057328,-16.0208787950896,-15.7031126283703,TRUE,-1.62250712458967,6.85950824262225,0.163108907910791,-6.06210112802679,-5.66489341962761,TRUE,-0.649074182430664,7.85169097501061,0.172506780469167,7.22084896761999,"Logistic","Logistic","Pseudomonas spp.",20,"Salted Chicken Breast","CFU"
144,10,26.5833087755823,27.7936491475585,15.4125060331926,16.9254314981628,21.8761897773646,23.0865301493407,TRUE,-1.69046834727758,7.86915566333193,0.0193424211618226,9.62934477561989,11.1422702405901,TRUE,0.210802151874724,8.04672882773199,0.0267691834933578,150.060877692715,"Gompertz","Gompertz","Pseudomonas spp.",2,"Cooked Chicken Breast","CFU"
145,6,5.86379713877867,5.03083501569089,2.61342174386879,1.57221909000906,5.25683846619077,4.42387634310299,TRUE,-4.61138002296806,6.86626870466,0.0347520234353287,5.47424580602808,4.43304315216836,TRUE,2.98979737823119,6.82313486486974,0.0687231390954567,258.677935077655,"Cubic","Cubic","Pseudomonas spp.",4,"Cooked Chicken Breast","CFU"
146,13,35.9666524859656,38.2264499158117,17.7732139793892,20.5979607666969,NA,NA,FALSE,NA,NA,NA,-12.501430778326,-9.67668399101833,TRUE,-0.0405017244856958,6.76042072994151,0.059531166782365,125.262638602223,"Gompertz","Gompertz","Pseudomonas spp.",7,"Cooked Chicken Breast","CFU"
147,11,13.381763918867,14.9733450100605,14.3513530691629,16.3408294331547,14.4830994992222,16.0746805904157,TRUE,-2.62891760957723,7.89393149074437,0.0886224825772086,15.1003361448687,17.0898125088605,TRUE,-3.76402231669437,8.42615073716193,0.112128681927368,0,"Quadratic","Quadratic","Pseudomonas spp.",10,"Cooked Chicken Breast","CFU"
148,12,12.6711638585679,14.6107904577199,14.353293423794,16.777826672734,15.6609996054784,17.6006262046304,TRUE,-0.805443372926399,8.45502546269681,0.124507735907245,7.06108053703359,9.48561378597359,TRUE,-0.777036392732441,8.90262168347004,0.148710916348234,5.07189457418364,"Gompertz","Gompertz","Pseudomonas spp.",15,"Cooked Chicken Breast","CFU"
149,9,20.0030483092291,20.791946618574,15.2540436645943,16.2401665512754,17.7073536014965,18.4962519108414,TRUE,-1.71458943367058,8.15677613803726,0.204468695080314,10.1506330431885,11.1367559298696,TRUE,0.193648975357848,8.21179458058741,0.280768721465844,14.1384436926164,"Gompertz","Gompertz","Pseudomonas spp.",20,"Cooked Chicken Breast","CFU"
